Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense1,0.6590909090909091,0.5454545454545454,0.3416895189346715,0.2318181818181818,0.0803305021164534,0.1730139240353888,0.020373764749248,0.8321048331262979,0.1926377204488552,8.909090909090908,0.917722864490342,0.2790422244651729,0.9019390164675476,0.1510450215389319,9.137931034482758,0.8875014378455164,0.08744256318828,0.6970920786665485,0.1946143623359294,8.466666666666667,0.8193072487266859,ruin_names,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense2,0.6404494382022472,0.5205992509363296,0.1996605934378078,0.2808988764044944,0.1174061025929487,0.160025365633185,0.0246815844039078,0.8004748038354323,0.2041873700396086,9.07865168539326,0.9679490865311282,0.2156933977180979,0.8837441180178038,0.1706984030504962,9.192982456140353,0.9342414128820552,0.0068258790586048,0.6521513379480832,0.1739477964217813,8.875,1.008032257548371,ruin_names,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense3,0.5955056179775281,0.4606741573033708,0.1810401040171475,0.3280898876404494,0.1078631985739456,0.2251440171855148,0.0245222357132705,0.815732307044032,0.2012271104674059,9.235955056179776,0.9295951209350174,0.3302179184047321,0.8968703555429282,0.1622233975754798,9.30188679245283,0.9111469032188402,-0.0394603879231291,0.6962790689762124,0.1951019050843442,9.13888888888889,0.9607371508460956,ruin_names,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_withAlignment,0.6818181818181818,0.5757575757575757,0.0069933897008603,0.3125,0.1688160510507693,0.2067012141106289,0.0263529035137641,0.8270387968155607,0.1814990519765082,9.920454545454543,0.3781865655597855,0.1521519110344391,0.869089851437251,0.1622650765026595,9.916666666666666,0.3814187016766491,-0.2489598888217179,0.736929394054795,0.190421488217375,9.928571428571429,0.3779644730092275,ruin_names,withAlignment
Qwen2.5-7B-Instruct_instruct_2,0.8984771573604061,0.8646362098138748,0.1923498976720274,0.0213197969543146,0.0622425613704116,0.0553711376037651,0.0102586342220512,0.9329073106662203,0.1303695043762678,8.974619289340101,0.8171412851093166,0.1313652814346106,0.9522558791590878,0.1077901947892226,9.033898305084746,0.81113210086516,-0.0020472599694982,0.7616724795043428,0.182622790129618,8.45,0.6863327411532597,temporal_sequences,origin
Qwen2.5-7B-Instruct_instruct_2_criticism1,0.90625,0.875,0.1416165665843422,0.0859375,0.0588792578712733,0.0496656352839433,0.0108230595284982,0.9225661203849445,0.138710493560039,9.140625,0.8031454035646445,0.1528335162532294,0.9365650641091936,0.1260303744963272,9.132183908045976,0.797248773972606,0.2119490332695801,0.7872429977171985,0.1820409326683398,9.22222222222222,0.8782037520219095,temporal_sequences,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism2,0.9187817258883249,0.8917089678510998,0.3378919511512179,0.0746192893401015,0.0387905643026085,0.0425563082749376,0.0082222789369468,0.9481121648222538,0.1112600620767781,9.690355329949238,0.8209988786903017,0.2244519834619999,0.9618705367694868,0.0962220717480379,9.740331491712707,0.5206597316572792,0.4864410886848921,0.7924705821691808,0.1500734415721325,9.125,2.276693508870558,temporal_sequences,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism3,0.8941798941798942,0.8589065255731922,-0.0864559309059212,0.1126984126984127,0.0684493922148507,0.0611138252209848,0.0107627956327843,0.936503623408732,0.1313980068052706,9.931216931216932,0.2926931087026508,-0.0618894208950562,0.9608567781075116,0.096149209912948,9.923076923076923,0.3086066999241839,,0.730719466204043,0.1980995355219346,10.0,0.0,temporal_sequences,criticism
Qwen2.5-7B-Instruct_instruct_2_approval1,0.9090909090909092,0.8787878787878788,0.3458620623112166,0.0727272727272727,0.0426630767702251,0.0477546402033701,0.0088885351799324,0.9391551050479569,0.1255656809482314,9.818181818181818,0.4696609937048687,0.2416506723068352,0.9550552763074692,0.1065639627860396,9.85,0.415818503596174,0.4484324454221279,0.7801533924528321,0.1835549366371367,9.5,0.7859052479933758,temporal_sequences,approval
Qwen2.5-7B-Instruct_instruct_2_approval2,0.9187817258883249,0.8917089678510998,-0.0489118563603838,0.0776649746192893,0.0481922990256909,0.0420792609071169,0.0080954715849568,0.9549537789576368,0.1026017772940979,9.944162436548224,0.2513817610851628,-0.0548728008971958,0.968660508845112,0.0850350759451575,9.94475138121547,0.2521850490342658,-0.0942370343354423,0.7998963971055736,0.1512289556743648,9.9375,0.25,temporal_sequences,approval
Qwen2.5-7B-Instruct_instruct_2_approval3,0.914141414141414,0.8855218855218855,0.0378713563313709,0.0681818181818181,0.052856348302839,0.0429411086539563,0.0100756600225351,0.9546077797969263,0.1014487457140432,9.671717171717171,1.026703403614197,-0.0379338945397541,0.9702486721889444,0.0786169619139683,9.74585635359116,0.8107246150656185,-0.2211550188515838,0.7880782784466168,0.1579668852052049,8.882352941176471,2.2046074747326467,temporal_sequences,approval
Qwen2.5-7B-Instruct_instruct_2_nonsense1,0.8737373737373737,0.8316498316498316,0.0583522837961775,0.1015151515151515,0.0722623725729656,0.0688846977649915,0.0108059917344259,0.9312035676318714,0.1322196247418677,9.207070707070708,0.8324329853977296,0.094963178387406,0.9537399216855506,0.1061445289780359,9.190751445086706,0.837719781339391,0.0895597022300468,0.7752519975804114,0.1837352316504174,9.32,0.8020806277010641,temporal_sequences,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense2,0.8934010152284264,0.8578680203045685,0.0718093886602418,0.0893401015228426,0.0573274827725982,0.0438142137280842,0.0111059371507785,0.932754126855136,0.1332229144220378,9.736040609137056,0.8089868685241594,-0.0163751961997858,0.955758257607965,0.0994217307101854,9.772727272727272,0.8103230075860981,0.1134827170313864,0.7399576024504754,0.2091815682385206,9.428571428571429,0.7464200272921789,temporal_sequences,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense3,0.9312169312169312,0.9082892416225748,-0.0252259183876873,0.0746031746031745,0.070724629102565,0.0330883042134017,0.0114998144221113,0.9269756719164338,0.1380516566379548,9.51851851851852,0.7040354242824748,-0.0055775339301168,0.9416779195093632,0.1188486072398058,9.505681818181818,0.7171145283378714,0.0846013651994584,0.7279298583506197,0.2156358468353365,9.692307692307692,0.4803844614152613,temporal_sequences,nonsense
Qwen2.5-7B-Instruct_instruct_2_withAlignment,0.8526315789473684,0.8035087719298245,0.1372912084968277,0.0484210526315789,0.0527446810129178,0.0671123692384417,0.0118724051865269,0.91974394818581,0.1452231392697548,8.905263157894737,0.9323541826558732,0.0993375036498929,0.9565511354486654,0.0962793174930434,8.987654320987655,0.4016681724478677,-0.0382801967644173,0.7067880790221457,0.1928599189546734,8.428571428571429,2.2014905965188327,temporal_sequences,withAlignment
Mistral-7B-Instruct-v0.3_instruct_2,0.375,0.1666666666666666,,0.625,0.2286100609250837,0.3963899390749161,0.020570994339669,0.7713899390749163,0.1803698090269286,10.0,0.0,,0.7935518640853422,0.1804187478034756,10.0,0.0,,0.7580927840686604,0.1797492385440713,10.0,0.0,temporal_sequences,origin
Mistral-7B-Instruct-v0.3_instruct_2_criticism1,0.335,0.1133333333333333,,0.665,0.2318042180794114,0.4331957819205886,0.0207545322066063,0.7681957819205886,0.1804988227904786,10.0,0.0,,0.7646051886875834,0.1826157964545919,10.0,0.0,,0.770004577007892,0.1800901148513704,10.0,0.0,temporal_sequences,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism2,0.425,0.2333333333333333,0.1210662525134956,0.575,0.2273573822220784,0.3463415677575322,0.0205545090061451,0.7676080217628916,0.1700666451884934,9.85,1.1507043942799002,0.2116943038371227,0.783101936941128,0.1743038079700855,9.764705882352942,1.3942659685427377,0.0332110616211207,0.756155997500717,0.1667030685974889,9.91304347826087,0.932504808240314,temporal_sequences,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism3,0.445,0.26,0.1064139427220999,0.553,0.226958328271088,0.3276796327552224,0.0204758154155707,0.7726796327552222,0.1806378569902951,9.92,0.7979874181952932,0.2197690251795181,0.7943919158761685,0.1808427315403834,9.910112359550562,0.8479983040050871,0.008082799303161,0.7552706850276169,0.1793883346608804,9.927927927927929,0.7593263966019993,temporal_sequences,criticism
Mistral-7B-Instruct-v0.3_instruct_2_approval1,0.355,0.1399999999999999,,0.645,0.2236155746895133,0.4354250464905254,0.0203444436931748,0.7763844253104867,0.1814939471649627,10.0,0.0,,0.7916749082835851,0.1771596055098796,10.0,0.0,,0.7679687331314947,0.1839740919120616,10.0,0.0,temporal_sequences,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval2,0.47,0.2933333333333333,,0.53,0.2125316175744458,0.326762371610437,0.0194273518179177,0.7874683824255542,0.1745481208581052,10.0,0.0,,0.8251677224477807,0.1637156677981645,10.0,0.0,,0.7540368922171647,0.1777695399501484,10.0,0.0,temporal_sequences,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval3,0.485,0.3133333333333333,,0.515,0.2037023725325671,0.3159618617144578,0.0190382195399038,0.7962976274674328,0.1764989047883188,10.0,0.0,,0.815761491715088,0.1752529897294637,10.0,0.0,,0.7779675805545925,0.1765508177322289,10.0,0.0,temporal_sequences,approval
Mistral-7B-Instruct-v0.3_instruct_2_nonsense1,0.4020100502512563,0.202680067001675,0.0568446665684452,0.592964824120603,0.2335311260554205,0.3610903097544037,0.0212397018254063,0.76310036000566,0.1746208099357383,9.899497487437186,0.9999746202555708,0.1566930325214548,0.783125761514861,0.1810730496811899,9.875,1.118033988749895,-0.0258961809638184,0.7496379052095583,0.1695868229259743,9.915966386554622,0.9166984970282108,temporal_sequences,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense2,0.4,0.2,,0.6,0.2324142946662587,0.3675857053337412,0.0209225942470263,0.7675857053337413,0.1835840438209535,10.0,0.0,,0.8122898775885149,0.1807588106919982,10.0,0.0,,0.7377829238305587,0.1800846982942291,10.0,0.0,temporal_sequences,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense3,0.345,0.1266666666666666,,0.655,0.2079541631905098,0.4680641592229528,0.0198154208683087,0.7920458368094901,0.1883150542245996,10.0,0.0,,0.785008012556703,0.1906553190886223,10.0,0.0,,0.7957527824082864,0.1877000257400505,10.0,0.0,temporal_sequences,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_withAlignment,0.355,0.1399999999999999,0.1136639631346746,0.6440000000000001,0.2756761280753736,0.3563238719246264,0.0234798939211759,0.7113238719246265,0.1848890197955526,9.87,0.4735199103814304,0.1888352387264804,0.717903764299538,0.1926331178083662,9.71830985915493,0.7006751558634468,0.0537341716616539,0.7077023807725434,0.1811489785022343,9.953488372093023,0.2456008294812143,temporal_sequences,withAlignment
Meta-Llama-3.1-8B-Instruct_instruct_2,0.535,0.38,0.3496956009383091,0.4399999999999999,0.3455909827691487,0.0946311823336585,0.0276119955860166,0.6294090172308513,0.194530373285514,9.75,0.6630976492661632,,0.6791304355980075,0.1890855965234957,10.0,0.0,0.4016183272211348,0.572202654163263,0.1856784972560329,9.46236559139785,0.8914953215628207,temporal_sequences,origin
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism1,0.39,0.1866666666666666,0.2767540216377792,0.56,0.3468380769822081,0.2202757861168656,0.0274164085934874,0.6031619230177919,0.1764279276628735,9.5,0.8681986202598491,0.2246973645238635,0.639745479673163,0.1612012668423223,9.948717948717947,0.3181699250905105,0.2517896413561836,0.5797724359758334,0.1823218356907049,9.21311475409836,0.981056170595325,temporal_sequences,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism2,0.475,0.3,0.2484409329847322,0.5090000000000001,0.3551689265851525,0.1688484110337956,0.0281947367617977,0.6288310734148475,0.187388977891632,9.84,0.5439479726820602,,0.6696597377044703,0.1848180802023903,10.0,0.0,0.2809274908996226,0.591890853343284,0.182802469812941,9.695238095238096,0.7222269183654972,temporal_sequences,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism3,0.44,0.2533333333333333,0.1330016709986951,0.552,0.4081870776210465,0.1508327984253185,0.0312887172840892,0.5838129223789533,0.1719898589694628,9.92,0.3929018443536273,,0.6149671662593519,0.1607621486334757,10.0,0.0,0.1372593533110524,0.5593345879014974,0.1772038133313116,9.857142857142858,0.5173937259923701,temporal_sequences,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_approval1,0.43,0.24,0.3268715802630945,0.547,0.3647944915082573,0.1865303296854286,0.0286275542724831,0.6122055084917426,0.1862350738060997,9.77,0.6396450020466156,,0.6688421226958465,0.1723354780484219,10.0,0.0,0.3420123540787032,0.569479641636015,0.1856247143763061,9.596491228070176,0.8061631869498687,temporal_sequences,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_approval2,0.445,0.26,0.1432411357336203,0.548,0.368576127133555,0.1794238728664449,0.0292462472080219,0.6244238728664451,0.1898514407398975,9.93,0.3684818780786394,,0.6847817267758276,0.1756512997698373,10.0,0.0,0.1306084020058943,0.576028836849012,0.187649791708886,9.873873873873874,0.4883574904647598,temporal_sequences,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_approval3,0.415,0.2199999999999999,0.0781196749735836,0.581,0.407295131505316,0.1749087467052124,0.0314918063402088,0.588704868494684,0.1806232766606086,9.96,0.2807026359855677,,0.6366709794044385,0.1670758764070478,10.0,0.0,0.0666623590757557,0.5546776274219521,0.1828161264691365,9.931623931623932,0.3649869087519043,temporal_sequences,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense1,0.49,0.32,0.2769688920644504,0.476,0.344624982100203,0.1464936958995777,0.0278276571213879,0.6213750178997971,0.1970801124483269,9.66,0.7531508354270897,,0.6578127869230039,0.1978546783513289,10.0,0.0,0.3176833174120346,0.5863661809951473,0.1908017694541833,9.333333333333334,0.947464917016402,temporal_sequences,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense2,0.465,0.2866666666666667,0.1803126443500142,0.525,0.4240159278273542,0.1068170007102812,0.032260134885981,0.5659840721726457,0.1711238832453313,9.9,0.4369837226594914,,0.6068841518474298,0.1654249818472542,10.0,0.0,0.1884973239350485,0.5304354047917587,0.1687631355997337,9.813084112149532,0.5848857511642828,temporal_sequences,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense3,0.585,0.4466666666666666,0.1067417012140498,0.409,0.3836521716834225,0.1082455251630529,0.0300468104065477,0.6103478283165775,0.183607438707645,9.94,0.3420305901861927,,0.635522000681606,0.1866612135811956,10.0,0.0,0.12200728591623,0.5748613443803324,0.1741963652805196,9.855421686746988,0.5210807278050144,temporal_sequences,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_withAlignment,0.63,0.5066666666666667,0.238344802339274,0.364,0.2763060993577139,0.109216372964002,0.0237042490940046,0.7176939006422862,0.1955311591116376,9.94,0.3420305901861928,,0.7524342290159224,0.1898007925476942,10.0,0.0,0.3194228979027725,0.6585414496277168,0.1921121490951775,9.83783783783784,0.5496456399423086,temporal_sequences,withAlignment
Qwen2.5-7B-Instruct_instruct_2,0.7070063694267515,0.6093418259023354,0.2757281942329601,0.1738853503184713,0.0953170361088018,0.2605999420235861,0.0123763585972776,0.9596973953074696,0.0972867473087487,8.643312101910828,1.062246886010866,0.0437500159020098,0.9775684138468712,0.0774875054349843,8.81081081081081,0.8582594809318086,0.3905979805064941,0.9165738505710866,0.1242780557072936,8.23913043478261,1.3692622930078586,MMLU,origin
Qwen2.5-7B-Instruct_instruct_2_criticism1,0.776,0.7013333333333334,0.2525404184795279,0.1136,0.1017163373245216,0.2007851462513763,0.012534333518006,0.9767851462513762,0.0676163992531077,8.752,0.8858748182155239,0.2187914083838779,0.989274824836013,0.0374489649708465,8.835051546391753,0.931848659600166,0.3468401147644326,0.9335173311545982,0.1162281071005858,8.464285714285714,0.6372477195601848,MMLU,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism2,0.7342657342657343,0.6456876456876457,0.1338941742272033,0.1587412587412587,0.0799260786622956,0.2266775779835876,0.0145799784951806,0.9609433122493218,0.0992096663900378,8.804195804195805,1.333526201619154,0.094265425986893,0.98065889640771,0.0728528166368422,9.00952380952381,1.0330615263458989,0.0191479469398136,0.9064660402327236,0.1367647886460281,8.236842105263158,1.837068912864095,MMLU,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism3,0.6818181818181818,0.5757575757575757,0.1338924906301859,0.2409090909090909,0.0601124509435643,0.2596242689599756,0.0140879134929172,0.9414424507781576,0.1263603058947024,9.058441558441558,1.344254357481503,0.3275645962270868,0.9725909459862982,0.0855213203636802,9.247619047619049,1.03571744347125,-0.1026494503538618,0.8746956753321413,0.1684561713049504,8.653061224489797,1.785952365081481,MMLU,criticism
Qwen2.5-7B-Instruct_instruct_2_approval1,0.7162162162162162,0.6216216216216216,0.2648207827899776,0.1959459459459459,0.0488019994137124,0.2309429189778896,0.0111837284457545,0.947159135194106,0.1134083901866915,9.054054054054054,1.0019286421003264,0.5137553548702999,0.9799610805022514,0.0602061308968438,9.12264150943396,1.1101508279223806,-0.0052836601679013,0.8643732732259292,0.1644008947678795,8.880952380952381,0.6325473452782672,MMLU,approval
Qwen2.5-7B-Instruct_instruct_2_approval2,0.6948051948051948,0.593073593073593,0.1559976441689298,0.2253246753246753,0.0673366337075542,0.2678531223747234,0.0126878963486796,0.962658317179918,0.0955144985721743,9.084415584415584,1.2932772309506606,0.0293793103710774,0.9950548819131552,0.0157970525283918,9.271028037383177,0.9768074051488652,0.0653395780299761,0.8889044357659535,0.1475456198618429,8.659574468085106,1.7603926901920997,MMLU,approval
Qwen2.5-7B-Instruct_instruct_2_approval3,0.7297297297297297,0.6396396396396397,0.0428999016298222,0.1837837837837838,0.0671598363830431,0.2587068055605468,0.0116512359956098,0.9723629538257728,0.0851963806139327,9.094594594594597,0.9851816216950467,-0.0007854688897841,0.9759836940193048,0.0866025496212977,9.25925925925926,0.6170531471130041,0.0608168967927893,0.9625869553032352,0.081531713105513,8.65,1.5283643007795744,MMLU,approval
Qwen2.5-7B-Instruct_instruct_2_nonsense1,0.710691823899371,0.6142557651991614,0.3054931944567941,0.1591194968553459,0.0956571287429728,0.2582608136990196,0.0118827530512445,0.9652892530096338,0.0953150396840907,8.69811320754717,1.0110448097666604,0.2994150900256228,0.9813232798881748,0.0659019298549142,8.929203539823009,0.6507799463403787,0.1985627159928114,0.925901317416696,0.1373223261764801,8.130434782608695,1.439269809501007,MMLU,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense2,0.7333333333333333,0.6444444444444444,0.0754844398160018,0.1563636363636363,0.0891225646673337,0.2490340738452948,0.014456771691685,0.9610944018405464,0.0981072801781845,8.703030303030303,1.37141658302577,0.0689703764589459,0.97414303379445,0.0779890437815244,8.809917355371901,1.286559038590773,0.0225185143607729,0.925210663967312,0.1339361900230666,8.409090909090908,1.55993711587898,MMLU,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense3,0.7213114754098361,0.6284153005464481,0.1127056061390584,0.1459016393442623,0.0901956481899511,0.2342480763710817,0.0157790591869863,0.9555595517809178,0.1111257303439996,8.672131147540984,1.153095889949534,0.3370600336269977,0.9756020561549305,0.0778040929324263,8.943181818181818,0.6132250256467159,-0.145518001789786,0.9036848345775916,0.1596135944800703,7.970588235294118,1.7835153254797207,MMLU,nonsense
Qwen2.5-7B-Instruct_instruct_2_withAlignment,0.6666666666666666,0.5555555555555555,0.1957538129147271,0.1968992248062015,0.0988537714801227,0.280217697661806,0.0153801649081467,0.9468843643284726,0.1129842094619549,8.496124031007753,1.1667531806239593,0.0764975224345821,0.9723973965409898,0.0752495863684898,8.627906976744185,0.9827513793415976,0.2103780337079688,0.895858299903438,0.1531204552621571,8.232558139534884,1.444813537192118,MMLU,withAlignment
Mistral-7B-Instruct-v0.3_instruct_2,0.6510067114093959,0.5346756152125279,0.1421924986506388,0.3053691275167785,0.0797759237086757,0.2938929530517969,0.0196940691766418,0.9358391855185768,0.1371265859221862,9.281879194630871,2.187435055137086,0.1249287629161066,0.9631263151995126,0.0987128132999932,9.45360824742268,1.9791655362630165,0.1156879783860879,0.8849381936137541,0.1793534279432129,8.961538461538462,2.5202049283430585,MMLU,origin
Mistral-7B-Instruct-v0.3_instruct_2_criticism1,0.6666666666666666,0.5555555555555555,0.0684576068330991,0.264,0.070002955866177,0.2723736998183598,0.0220507324753773,0.9350293251270396,0.13341458627837,9.106666666666667,2.438909060404203,-0.0530451338991322,0.953132386514724,0.1207432098388921,9.56,1.7484191994397966,0.08164067651556,0.898823202351671,0.1505424696984761,8.2,3.263902759655961,MMLU,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism2,0.6482758620689655,0.5310344827586206,0.1079395860420501,0.3068965517241379,0.0727341349721734,0.2911396402763113,0.0242058366987267,0.9394155023452768,0.1251074245710132,8.875862068965517,2.730696794014833,0.1184335414539783,0.96203620531395,0.0976933999005509,9.0,2.66801041412744,0.0754314112033953,0.8977224419716435,0.1568134938126062,8.647058823529411,2.8553355628490635,MMLU,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism3,0.6118421052631579,0.4824561403508771,0.0907278815976757,0.3098684210526315,0.0919984688149927,0.3116044780698759,0.0223092761628274,0.923446583333034,0.1533173399686349,8.980263157894736,2.4235882618010103,0.2598561118194575,0.9647735117852294,0.1029311932738806,9.408602150537634,1.7584365532297308,-0.1000008958321634,0.8583041367897428,0.1932261471172116,8.305084745762711,3.1031365516540785,MMLU,criticism
Mistral-7B-Instruct-v0.3_instruct_2_approval1,0.6357615894039735,0.5143487858719648,0.1598309961123599,0.3172185430463576,0.0773217706762453,0.3061118507753759,0.0211373095804704,0.9418734401793494,0.1281925795774394,9.132450331125828,2.464888088571816,-0.0762060516064247,0.9674984072617686,0.0953373096095759,9.416666666666666,2.1553686541025217,0.2821582084900646,0.8971462249082177,0.1626436815042492,8.636363636363637,2.8826661807715968,MMLU,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval2,0.6462585034013606,0.5283446712018142,0.1406283323143865,0.3210884353741496,0.0649935496291764,0.3048683755792407,0.0188300235228829,0.9511268789806012,0.1131877493098773,9.374149659863946,2.152446471591095,0.3046349576726825,0.9710907858345008,0.0863551684450342,9.610526315789471,1.6713781855683445,-0.0193450352492634,0.9146543568436698,0.1443348638185668,8.942307692307692,2.7964505621602416,MMLU,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval3,0.62,0.4933333333333333,0.0846551871414519,0.3426666666666667,0.0614845232605444,0.324334115564091,0.0192094012131122,0.9443341155640912,0.1239087518446484,9.36,2.115078496647313,0.1351460406011716,0.9780887162040642,0.0690406796193475,9.483870967741936,2.051578942444757,0.0250615583933229,0.8892608197830827,0.1674535251264359,9.157894736842104,2.218344570074484,MMLU,approval
Mistral-7B-Instruct-v0.3_instruct_2_nonsense1,0.6275862068965518,0.503448275862069,0.097163392253603,0.3248275862068965,0.0860796717494266,0.2975221661895365,0.0210622275114432,0.9251083730860884,0.1378098601518178,9.248275862068963,2.277703017182611,0.1782760711009139,0.9455058353243194,0.1271412793997404,9.428571428571429,2.08242837488062,-0.0372352841462111,0.8907348719068474,0.1491028944823315,8.944444444444445,2.565494300576267,MMLU,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense2,0.6308724832214765,0.5078299776286354,0.3601788416945027,0.3234899328859061,0.0716306430119927,0.3157687564860716,0.0173593536889149,0.9379829199483056,0.1243507895429764,9.2751677852349,2.226556729640306,0.1469426920051882,0.9565875771576444,0.1079386119167021,9.585106382978724,1.6874589566850078,0.4848231579974545,0.9061858694450724,0.1438155965705018,8.745454545454546,2.8688504719317494,MMLU,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense3,0.6158940397350994,0.4878587196467991,0.2638292372957042,0.3562913907284768,0.0707935784226209,0.3236225502426766,0.015461412647711,0.931593443729096,0.1355208499315987,9.562913907284768,1.7226961772771476,-0.0643861087806816,0.962868967047796,0.1023007595962385,9.75268817204301,1.4038449838436322,0.4343930493471066,0.8814447597870417,0.1651810150301161,9.258620689655173,2.115609031200651,MMLU,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_withAlignment,0.6232876712328768,0.497716894977169,0.1761357342895827,0.3082191780821918,0.0781336562985055,0.3149626943936709,0.020897589349921,0.9382503656265476,0.1321015136675892,9.10958904109589,2.389988566330271,-0.0018181846772425,0.9689668857321508,0.0935677879496201,9.516483516483516,1.834015856969116,0.1870536087468129,0.8874284869063682,0.1674706855926088,8.436363636363636,2.998540610237886,MMLU,withAlignment
Meta-Llama-3.1-8B-Instruct_instruct_2,0.6515151515151515,0.5353535353535354,0.2229694453452586,0.2585858585858586,0.1052446732344181,0.172115370029223,0.016616798010655,0.8236305215443745,0.2053670961389015,9.0,1.4070165000710124,0.418034616907251,0.9027957173205184,0.1558202192990617,9.085271317829458,1.3921151159742615,-0.070576917021627,0.675626025093323,0.2058283876180512,8.840579710144928,1.4309929543728088,MMLU,origin
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism1,0.6479591836734694,0.5306122448979592,0.2225171854389608,0.2622448979591837,0.0837464008208248,0.1926567380864692,0.0154674764207168,0.8406159217599385,0.1981771214786553,9.0,1.2320506150108923,0.4398968181642432,0.9188278381562078,0.1488674238910813,9.05511811023622,1.376140719399747,-0.1892602220520254,0.696660655349414,0.1977574943927602,8.898550724637682,0.909830745996068,MMLU,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism2,0.649746192893401,0.532994923857868,0.1802340128440712,0.2802030456852792,0.094915954327466,0.2063234235981456,0.0148920564653945,0.8560696164915466,0.1824373751929156,9.197969543147208,1.2022071280189133,0.3841722928786854,0.9215805357681864,0.1438176785314629,9.2578125,1.3413243763822251,-0.2775088248382097,0.7345421140653161,0.185041585681156,9.08695652173913,0.8868173502969617,MMLU,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism3,0.6598984771573604,0.5465313028764806,0.25211761952497,0.2751269035532995,0.1412366214313288,0.1513856950998447,0.0166693828724453,0.806134520456917,0.1981334197551387,9.3502538071066,0.8945198441509383,0.3950719641560999,0.8775270026457234,0.1653896668934259,9.446153846153846,0.8358399986119743,-0.0763862845133384,0.6676117938219199,0.1832981705137248,9.164179104477611,0.9785117785539846,MMLU,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_approval1,0.6666666666666666,0.5555555555555555,0.2817241364376115,0.2543589743589743,0.079920554060626,0.1968752184046778,0.0152175661704845,0.8453112445761993,0.1937402934676926,9.056410256410256,1.392874886477174,0.4918711638880085,0.9029839041123646,0.1690613282912202,9.038461538461538,1.5818929204239889,-0.1639400601091499,0.7299659255038687,0.1894734491112182,9.092307692307692,0.9138359556540522,MMLU,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_approval2,0.6852791878172588,0.5803722504230118,0.2811385019539096,0.2538071065989848,0.0872801495087545,0.2013637220939561,0.0148232858298751,0.8539362068295372,0.1840619833504029,9.238578680203046,1.377269559284204,0.4397667329714383,0.8975280613324651,0.1754149835352997,9.25925925925926,1.5595778368834154,-0.2879939835758739,0.7590184591215494,0.1670327579715205,9.193548387096774,0.8653381728307211,MMLU,approval
